Firm Name,Category,City,State,Region,Website,Focus/Sector,AUM/Fund Size,Deal Size/Criteria,Priority,Founded,Team Size,Description,Contact Email,Notes
The White Oak Group,Private Equity,Atlanta,GA,Atlanta,thewhiteoakgroup.com,"Aerospace, defense, government tech",N/A,N/A,2,N/A,N/A,,,Goizueta recruiting
NRD Capital,Private Equity,Atlanta,GA,Atlanta,nrdcapital.com,"Franchise, consumer",N/A,N/A,2,N/A,N/A,,,Goizueta recruiting
TCP (Tech Capital Partners),Private Equity,Atlanta,GA,Atlanta,techcapitalpartners.com,B2B Software,N/A,N/A,2,N/A,N/A,,,Goizueta recruiting
SRM Equity Partners,Private Equity,Atlanta,GA,Atlanta,srmequity.com,"Healthcare, business/tech services",$350M,N/A,2,N/A,N/A,,,Goizueta recruiting
Cressey & Company,Private Equity,Nashville,TN,Nashville,cressey.com,"Healthcare services, healthcare IT",$2.1B+,N/A,1,N/A,N/A,,,Owen recruiting
Council Capital,Private Equity,Nashville,TN,Nashville,councilcap.com,"Healthcare services, healthcare IT",N/A,N/A,1,N/A,N/A,,,Owen recruiting
Pharos Capital Group,Private Equity,Nashville,TN,Nashville,pharosfunds.com,Healthcare services,N/A,$25-50M investments,2,N/A,N/A,,,Owen recruiting
Whistler Capital Partners,Private Equity,Nashville,TN,Nashville,whistlercp.com,"Healthcare, tech-enabled services",$1.8B+,N/A,1,N/A,N/A,,,Owen recruiting
Petra Capital Partners,Private Equity,Nashville,TN,Nashville,petracapital.com,Healthcare services,N/A,N/A,2,N/A,N/A,SBIC fund,,Owen recruiting
Claritas Capital,Private Equity,Nashville,TN,Nashville,claritascapital.com,Healthcare,N/A,N/A,2,N/A,N/A,,,Owen recruiting
LFM Capital,Private Equity,Nashville,TN,Nashville,lfmcapital.com,"Manufacturing, industrial services",$1B+,N/A,2,N/A,N/A,,,Owen recruiting
Shore Capital Partners (Nashville),Private Equity,Nashville,TN,Nashville,shorecp.com,Healthcare services,$1B+,N/A,2,N/A,N/A,Chicago-based with Nashville office,,Owen recruiting
Incline Equity Partners,Private Equity,Pittsburgh,PA,Pittsburgh,inclineequity.com,"Distribution, manufacturing, services",$2.5B+,N/A,1,N/A,N/A,,,Tepper recruiting
Tecum Capital Partners,Private Equity,Pittsburgh,PA,Pittsburgh,tecumcap.com,"Precision manufacturing, distribution",$750M+,N/A,2,N/A,N/A,,,Tepper recruiting
Stonewood Capital,Private Equity,Pittsburgh,PA,Pittsburgh,stonewoodcap.com,"Manufacturing, assembly, distribution",N/A,N/A,2,N/A,N/A,,,Tepper recruiting
Junction Equity,Private Equity,Pittsburgh,PA,Pittsburgh,junctionequity.com,"Business services, manufacturing",N/A,N/A,2,N/A,N/A,,,Tepper recruiting
Calibre Group,Private Equity,Pittsburgh,PA,Pittsburgh,calibregroup.com,"Metals, manufacturing, defense",N/A,N/A,2,N/A,N/A,,,Tepper recruiting
Continuim Equity Partners,Private Equity,Pittsburgh,PA,Pittsburgh,continuimequity.com,Industrial/manufacturing,N/A,N/A,2,N/A,N/A,,,Tepper recruiting
Camden Partners,Private Equity,Baltimore,MD,Baltimore,camdenpartners.com,"Education, Business Services, Healthcare",$1B+,N/A,1,N/A,N/A,Towne Park exit to TA Associates,,
ABS Capital Partners,Private Equity,Baltimore,MD,Baltimore,abscapital.com,"B2B Software, Tech-enabled Services",$2.5B+ invested,N/A,1,N/A,N/A,130+ companies over 30 years,,
Providence Equity Partners,Private Equity,Providence,RI,Providence,provequity.com,"Media, Communications, Education, Tech",$31B+,N/A,1,N/A,N/A,Pioneer of sector-focused PE; 170+ companies,,
Nautic Partners,Private Equity,Providence,RI,Providence,nautic.com,"Healthcare, Business Services",$2.5B+,N/A,1,N/A,N/A,Middle-market focus,,
Ironwood Capital,Private Equity,Avon,CT,Hartford,ironwoodcap.com,Middle-market junior capital,$1B+ invested,N/A,2,N/A,N/A,100+ businesses,,
Bridgewater Associates,Hedge Fund,Westport,CT,Connecticut,bridgewater.com,"Global Macro, Risk Parity",$92-141B,N/A,1,N/A,N/A,Ray Dalio; world's largest HF,,Recruits from Ivy League
Verition Fund Management,Hedge Fund,Greenwich,CT,Connecticut,veritionfund.com,Multi-Strategy,$107B,N/A,1,N/A,N/A,Nicholas Maounis; fastest-growing,,
AQR Capital Management,Hedge Fund,Greenwich,CT,Connecticut,aqr.com,Quantitative/Factor,$63-132B,N/A,1,N/A,N/A,Cliff Asness (Goldman/UChicago PhD),,"Wharton, UChicago Booth recruiting"
Tudor Investment Corp,Hedge Fund,Stamford,CT,Connecticut,N/A,Global Macro,$63B,N/A,1,N/A,N/A,Paul Tudor Jones,,
Hudson Bay Capital,Hedge Fund,Greenwich,CT,Connecticut,hudsonbaycapital.com,"Event-Driven, Multi-Strategy",$34B,N/A,1,N/A,N/A,Sander Gerber; CT subsidies,,
Paloma Partners,Hedge Fund,Greenwich,CT,Connecticut,palomapartners.com,"Multi-Strategy, Quant",$20-33B,N/A,1,N/A,N/A,Donald Sussman; D.E. Shaw seeder,,
Silver Point Capital,Hedge Fund,Greenwich,CT,Connecticut,silverpointcap.com,Credit/Distressed,$30-42B,N/A,1,N/A,N/A,Goldman Sachs alumni,,
Lone Pine Capital,Hedge Fund,Greenwich,CT,Connecticut,lonepinecap.com,Fundamental L/S Equity,$23-29B,N/A,1,N/A,N/A,Tiger Cub (Stephen Mandel),,
Viking Global Investors,Hedge Fund,Greenwich,CT,Connecticut,vikingglobal.com,Fundamental L/S,$25-27B,N/A,1,N/A,N/A,Tiger Cub (Andreas Halvorsen),,
Point72 Asset Management,Hedge Fund,Stamford,CT,Connecticut,point72.com,Multi-Strategy,$41B,N/A,1,N/A,N/A,Steve Cohen; Academy program,,"Yale SOM, UConn recruiting"
WorldQuant,Hedge Fund,Old Greenwich,CT,Connecticut,worldquant.com,Quant/Statistical Arb,$9-23B,N/A,1,N/A,N/A,WorldQuant University; International Quant Championship,,
Strategic Value Partners,Hedge Fund,Greenwich,CT,Connecticut,svpglobal.com,Distressed,$21B+,N/A,1,N/A,N/A,,,
Graham Capital Management,Hedge Fund,Rowayton,CT,Connecticut,grahamcapital.com,Global Macro,$18-20B,N/A,1,N/A,N/A,,,
Ellington Management,Hedge Fund,Old Greenwich,CT,Connecticut,ellington.com,MBS/Structured Credit,$10B+,N/A,1,N/A,N/A,,,
Kensico Capital,Hedge Fund,Greenwich,CT,Connecticut,kensico.com,Fundamental Value,$10B+,N/A,1,N/A,N/A,,,
Fermat Capital,Hedge Fund,Westport,CT,Connecticut,fermatcap.com,Insurance-Linked Securities,$6.3B,N/A,2,N/A,N/A,,,
Aristeia Capital,Hedge Fund,Greenwich,CT,Connecticut,aristeiacapital.com,Relative Value/Credit,$5B+,N/A,2,N/A,N/A,,,
Contrarian Capital,Hedge Fund,Greenwich,CT,Connecticut,N/A,Distressed/Credit,$5B+,N/A,2,N/A,N/A,,,
Gramercy Funds,Hedge Fund,Greenwich,CT,Connecticut,N/A,Emerging Markets,$5.7B,N/A,2,N/A,N/A,,,
Blue Harbour Group,Hedge Fund,Greenwich,CT,Connecticut,blueharbourgroup.com,Activist/PE-Style,$3B,N/A,2,N/A,N/A,,,
Sageview Capital,Hedge Fund,Greenwich,CT,Connecticut,sageviewcapital.com,Growth Equity/Tech,$1.2B+,N/A,2,N/A,N/A,,,
Perryridge Capital,Hedge Fund,Connecticut,CT,Connecticut,N/A,L/S Equity,N/A,N/A,3,2024,N/A,2024 LAUNCH (ex-Lone Pine),,
33 Capital Management,Hedge Fund,Connecticut,CT,Connecticut,N/A,L/S,N/A,N/A,3,2024,N/A,2024 LAUNCH (ex-Soros),,
Citadel,Hedge Fund,Miami,FL,South Florida,citadel.com,Multi-strategy,$59B+,N/A,1,N/A,N/A,Ken Griffin; HQ moved from Chicago 2022,,Hiring aggressively in Miami
Elliott Management,Hedge Fund,West Palm Beach,FL,South Florida,elliottmgmt.com,Activist investing,~$70B,N/A,1,N/A,N/A,Paul Singer; HQ moved from NYC 2020,,
Point72 Asset Management (FL),Hedge Fund,Miami/WPB,FL,South Florida,point72.com,Multi-Strategy,$35B+,N/A,1,N/A,N/A,"60 seats Miami, 20 WPB (2021 expansion)",,
Millennium Management,Hedge Fund,Miami/WPB,FL,South Florida,mlp.com,Multi-strategy,$52B,N/A,1,N/A,N/A,~500 seats split between Miami and WPB,,
D1 Capital Partners,Hedge Fund,Miami,FL,South Florida,d1cap.com,Crossover investing,$20B+,N/A,1,2021,N/A,Dan Sundheim; Tiger Cub,,
Balyasny Asset Management,Hedge Fund,Miami,FL,South Florida,balyasnyam.com,Multi-strategy,$21B+,N/A,1,N/A,N/A,Expanded from Chicago 2021; hundreds of employees,,
ExodusPoint Capital,Hedge Fund,North Palm Beach,FL,South Florida,exoduspoint.com,Multi-strategy,$10B+,N/A,1,2021,N/A,Mark Mandell,,
Schonfeld Strategic Advisors,Hedge Fund,Miami,FL,South Florida,schonfeld.com,Multi-manager,$14B+,N/A,1,N/A,N/A,~100 seats in Miami,,
Aurelius Capital,Hedge Fund,South Florida,FL,South Florida,N/A,Distressed,$3B+,N/A,2,N/A,N/A,HQ moved from NYC 2022,,
BlueCrest Capital,Hedge Fund,Miami,FL,South Florida,bluecrest.com,Multi-strategy,$10B+,N/A,2,N/A,N/A,Post-2020 move from London/CT,,
BlockTower Capital,Hedge Fund,Miami,FL,South Florida,blocktower.com,Crypto/digital assets,~$500M,N/A,2,N/A,N/A,HQ relocated from NYC 2021,,
ARK Investment Management,Hedge Fund,St. Petersburg,FL,South Florida,ark-invest.com,Disruptive innovation,$15B+,N/A,1,N/A,N/A,Cathie Wood; HQ moved from NYC 2021,,
Voloridge Investment Management,Hedge Fund,Jupiter,FL,South Florida,voloridge.com,Quant/systematic,$8B+,N/A,1,N/A,N/A,,,
Graham Capital Management (WPB),Hedge Fund,West Palm Beach,FL,South Florida,grahamcapital.com,Systematic macro,$18B+,N/A,1,N/A,N/A,,,
Wexford Capital,Hedge Fund,West Palm Beach,FL,South Florida,wexfordcap.com,Multi-strategy,$3B+,N/A,2,N/A,N/A,Energy and distressed focus,,
III Capital Management,Hedge Fund,Boca Raton,FL,South Florida,N/A,Multi-strategy,$1B+,N/A,2,N/A,N/A,,,
Baupost Group,Hedge Fund,Boston,MA,Boston/New England,baupost.com,Value/Fundamental,~$27B+,N/A,1,N/A,N/A,Seth Klarman,,
Arrowstreet Capital,Hedge Fund,Boston,MA,Boston/New England,arrowstreetcapital.com,Quantitative,$100B+,N/A,1,N/A,N/A,Global equity quant,,
Adage Capital Management,Hedge Fund,Boston,MA,Boston/New England,adagecapital.com,Long/short equity,$20B+,N/A,1,N/A,N/A,Harvard Management alumni,,
Convexity Capital,Hedge Fund,Boston,MA,Boston/New England,convexitycapital.com,Multi-strategy,$10B+,N/A,1,N/A,N/A,Jack Meyer (ex-Harvard endowment CIO),,
Acadian Asset Management,Hedge Fund,Boston,MA,Boston/New England,acadian-asset.com,Quantitative,$100B+,N/A,1,N/A,N/A,Systematic global,,
PanAgora Asset Management,Hedge Fund,Boston,MA,Boston/New England,panagora.com,Quantitative,$45B+,N/A,1,N/A,N/A,Bottom-up + top-down quant,,
GMO,Hedge Fund,Boston,MA,Boston/New England,gmo.com,Value/Fundamental,$60B+,N/A,1,N/A,N/A,Jeremy Grantham,,
Alyeska Investment Group,Hedge Fund,Boston,MA,Boston/New England,alyeskainv.com,Event-driven,$10B+,N/A,1,N/A,N/A,Fundamental + quant hybrid,,
Bracebridge Capital,Hedge Fund,Boston,MA,Boston/New England,N/A,Fixed Income/Macro,$10B+,N/A,1,N/A,N/A,Global fixed income,,
Sands Capital,Hedge Fund,Arlington,VA,DC/Mid-Atlantic,sandscapital.com,"Growth equity, Public/Private",$59B,N/A,1,N/A,N/A,,,
The RockCreek Group,Hedge Fund,Washington,DC,DC/Mid-Atlantic,therockcreekgroup.com,"Multi-asset, Sustainable",$15B+,N/A,1,N/A,N/A,,,
Strategic Investment Group,Hedge Fund,Bethesda,MD,DC/Mid-Atlantic,strategicgroup.com,"OCIO, Multi-asset",$50B+,N/A,1,N/A,N/A,,,
EJF Capital,Hedge Fund,Arlington,VA,DC/Mid-Atlantic,ejfcap.com,Specialty Finance,$4B+,N/A,2,N/A,N/A,,,
Flagship Pioneering,Venture Capital,Cambridge,MA,Boston/New England,flagshippioneering.com,"Life Sciences, Biotech",N/A,Seed/Company creation,1,N/A,N/A,Created Moderna,,
Third Rock Ventures,Venture Capital,Boston,MA,Boston/New England,thirdrockventures.com,"Biotech, Life Sciences",N/A,Seed/Series A,1,N/A,N/A,"Sage Therapeutics, Editas Medicine portfolio",,
Atlas Venture,Venture Capital,Cambridge,MA,Boston/New England,atlasventure.com,Biotech,N/A,Seed-led,1,N/A,N/A,30+ years; venture creation,,
RA Capital Management,Venture Capital,Boston,MA,Boston/New England,racap.com,Life Sciences,$20B+,All stages to post-IPO,1,N/A,N/A,Backed Moderna,,
F-Prime Capital,Venture Capital,Cambridge,MA,Boston/New England,fprimecapital.com,"Life Sciences, Healthcare IT",N/A,Early to growth,1,N/A,N/A,Fidelity family office affiliate,,
Polaris Partners,Venture Capital,Boston,MA,Boston/New England,polarispartners.com,"Healthcare, Software, Biotech",N/A,Multi-stage,1,N/A,N/A,Deep biotech expertise,,
5AM Ventures,Venture Capital,Boston,MA,Boston/New England,5amventures.com,Life Sciences,N/A,Early stage,1,N/A,N/A,Next-gen biotech builders,,
MPM Capital,Venture Capital,Boston,MA,Boston/New England,mpmcapital.com,Life Sciences,N/A,Multi-stage,1,N/A,N/A,Global biopharma investor,,
SV Health Investors,Venture Capital,Boston,MA,Boston/New England,svhealthinvestors.com,"Biotech, Healthcare, Medical Devices",N/A,All stages,1,1993,N/A,Since 1993,,
General Catalyst,Venture Capital,Cambridge,MA,Boston/New England,generalcatalyst.com,"Technology, Enterprise",N/A,Seed to growth,1,N/A,N/A,"Stripe, Kayak portfolio",,
Battery Ventures,Venture Capital,Boston,MA,Boston/New England,battery.com,"Technology, Software",N/A,Multi-stage,1,N/A,N/A,,,
Bain Capital Ventures,Venture Capital,Boston,MA,Boston/New England,baincapitalventures.com,"Enterprise Software, Fintech",N/A,Seed to growth,1,N/A,N/A,,,
Matrix Partners,Venture Capital,Boston,MA,Boston/New England,matrixpartners.com,Technology,N/A,Multi-stage,1,N/A,N/A,,,
Highland Capital Partners,Venture Capital,Boston,MA,Boston/New England,hcp.com,"Technology, Healthcare",N/A,Multi-stage,1,N/A,N/A,,,
Spark Capital,Venture Capital,Boston,MA,Boston/New England,sparkcapital.com,"Consumer, Enterprise",N/A,Early stage,1,N/A,N/A,"Twitter, Oculus portfolio",,
OpenView Venture Partners,Venture Capital,Boston,MA,Boston/New England,openviewpartners.com,"Software, SaaS",N/A,Expansion stage,1,N/A,N/A,,,
Underscore VC,Venture Capital,Boston,MA,Boston/New England,underscore.vc,B2B technology,N/A,Seed to Series A,2,N/A,N/A,,,
Glasswing Ventures,Venture Capital,Boston,MA,Boston/New England,glasswing.vc,"AI, Deep Tech",N/A,Early stage,2,N/A,N/A,,,
Volition Capital,Venture Capital,Boston,MA,Boston/New England,volitioncapital.com,Technology,N/A,Growth,2,N/A,N/A,,,
Accomplice VC,Venture Capital,Boston,MA,Boston/New England,accomplice.co,Technology,N/A,Seed,2,N/A,N/A,,,
The Engine,Venture Capital,Cambridge,MA,Boston/New England,engine.xyz,Tough Tech,N/A,N/A,1,N/A,N/A,MIT-backed for science-heavy startups,,
Pillar VC,Venture Capital,Boston,MA,Boston/New England,pillarvc.com,"Software, biotech, robotics",N/A,Seed,2,N/A,N/A,Allows founders to buy back equity,,
Paladin Capital Group,Venture Capital,Washington,DC,DC/Mid-Atlantic,paladincapgroup.com,"Cybersecurity, Telecom, Life Sciences",$1.5B+,N/A,1,N/A,N/A,Major cybersecurity companies portfolio,,
C5 Capital,Venture Capital,Washington,DC,DC/Mid-Atlantic,c5capital.com,"Cybersecurity, Space, Energy Security",$500M+,N/A,1,N/A,N/A,,,
QED Investors,Venture Capital,Alexandria,VA,DC/Mid-Atlantic,qedinvestors.com,Fintech,$3B+,N/A,1,N/A,N/A,Major fintech fund,,
Revolution Ventures,Venture Capital,Washington,DC,DC/Mid-Atlantic,revolution.com,Tech broadly,$1B+,N/A,1,N/A,N/A,Steve Case,,
In-Q-Tel,Venture Capital,Arlington,VA,DC/Mid-Atlantic,iqt.org,"Intelligence, Defense Tech",N/A,N/A,1,N/A,N/A,"CIA-affiliated; Palantir, Databricks, MongoDB portfolio",,
Decisive Point Ventures,Venture Capital,Washington,DC,DC/Mid-Atlantic,decisivepoint.com,"Defense, Energy, Infrastructure",N/A,Early-stage,2,N/A,N/A,,,
Dcode Capital,Venture Capital,Washington,DC,DC/Mid-Atlantic,dcode.co,Government Technology,N/A,N/A,2,N/A,N/A,"Hyperscience, Trifacta portfolio",,
1776 Ventures,Venture Capital,Washington,DC,DC/Mid-Atlantic,1776.vc,"GovTech, Smart Cities",N/A,N/A,2,N/A,N/A,"Cancer IQ, Aquicore portfolio",,
Booz Allen Ventures,Corporate Venture,Washington,DC,DC/Mid-Atlantic,boozallen.com/ventures,"Cybersecurity, Defense Tech",N/A,N/A,2,N/A,N/A,Corsha portfolio,,
Hatteras Venture Partners,Venture Capital,Durham,NC,Research Triangle,hatterasvp.com,"Biopharma, medical devices, digital health",$550M+,N/A,1,N/A,N/A,,,"Duke, UNC affiliated"
Pappas Capital,Venture Capital,Durham,NC,Research Triangle,pappascapital.com,"Biotech, biopharmaceuticals, drug delivery",$500M+,N/A,1,N/A,N/A,RTP ecosystem,,
TrueBridge Capital Partners,Venture Capital,Chapel Hill,NC,Research Triangle,truebridgecapital.com,"Fund-of-funds, mid-to-late stage tech",$1.6B raised,N/A,1,N/A,N/A,Chapel Hill based,,
Alexandria Venture Investments,Venture Capital,Durham,NC,Research Triangle,are.com,"Biopharma, diagnostics, AgTech",Part of $26B RE,N/A,2,N/A,N/A,,,
Bull City Venture Partners,Venture Capital,Durham,NC,Research Triangle,bullcityventurepartners.com,"B2B software, health IT, e-commerce",N/A,N/A,2,N/A,N/A,,,
SJF Ventures,Venture Capital,Durham,NC,Research Triangle,sjfventures.com,"Impact: clean energy, EdTech, health",N/A,N/A,2,N/A,N/A,,,
Cofounders Capital Lab,Venture Capital,Cary,NC,Research Triangle,cofounderscap.com,Seed accelerator,$12M,N/A,3,N/A,N/A,,,
REX Health Ventures,Venture Capital,Chapel Hill,NC,Research Triangle,N/A,Healthcare,N/A,N/A,2,N/A,N/A,UNC Health System,,
Innovation Works,Venture Capital,Pittsburgh,PA,Pittsburgh,innovationworks.org,Seed-stage,$78M+ invested,N/A,1,N/A,N/A,"780+ companies; AlphaLab, Robotics Factory; $3.4B follow-on raised",,
Carnegie Foundry,Venture Capital,Pittsburgh,PA,Pittsburgh,carnegiefoundry.com,Robotics/AI Venture Studio,$20M,Series A,1,N/A,N/A,"CMU NREC partnership; US Steel, Oshkosh",,
Magarac Venture Partners,Venture Capital,Pittsburgh,PA,Pittsburgh,magaracventures.com,Seed/Series A,N/A,$500K-$5M,2,N/A,N/A,Ex-Draper Triangle team,,
Draper Triangle Ventures,Venture Capital,Pittsburgh,PA,Pittsburgh,drapertriangle.com,Early-stage tech,N/A,N/A,2,N/A,N/A,Part of Draper Venture Network,,
Adams Capital Management,Venture Capital,Pittsburgh,PA,Pittsburgh,acm.com,Applied technology,$815M since 1994,Series A,2,1994,N/A,Lead Series A investor,,
Birchmere Ventures,Venture Capital,Pittsburgh,PA,Pittsburgh,birchmerevc.com,Tech/Life Sciences,$115M+,N/A,2,N/A,N/A,Pre-revenue startups,,
UPMC Enterprises,Corporate Venture,Pittsburgh,PA,Pittsburgh,upmcenterprises.com,Healthcare innovation,$1B committed,N/A,1,N/A,N/A,$800M+ invested; Evolent Health IPO,,
TTV Capital,Venture Capital,Atlanta,GA,Atlanta,ttvcapital.com,Fintech,$250M Fund VI,N/A,1,N/A,N/A,100+ portfolio; longest-running fintech VC,,
Tech Square Ventures,Venture Capital,Atlanta,GA,Atlanta,techsquareventures.com,Enterprise tech,N/A,N/A,1,N/A,N/A,Georgia Tech affiliated; manages Engage fund,,
BIP Capital/BIP Ventures,Venture Capital,Atlanta,GA,Atlanta,bipventures.com,B2B software,N/A,N/A,1,N/A,N/A,One of Southeast's largest/most active,,
Noro-Moseley Partners,Venture Capital,Atlanta,GA,Atlanta,noromoseley.com,"IT, healthcare",N/A,N/A,1,1983,N/A,190+ portfolio companies,,
Atlanta Ventures,Venture Capital,Atlanta,GA,Atlanta,atlantaventures.com,Tech,N/A,N/A,2,N/A,N/A,<$5M ARR companies; Atlanta Tech Village,,
Vocap,Venture Capital,Atlanta,GA,Atlanta,vocap.co,B2B Software,N/A,N/A,2,N/A,N/A,"Future of productivity, healthcare",,
Engage Ventures,Venture Capital,Atlanta,GA,Atlanta,engage.vc,B2B startups,N/A,N/A,1,N/A,N/A,"Home Depot, Coca-Cola, UPS, Delta backed; 50+ startups raised $835M+",,
Frist Cressey Ventures,Venture Capital,Nashville,TN,Nashville,fristcressey.com,Healthcare services/IT,N/A,N/A,1,N/A,N/A,Pursuing $400M Fund IV; Senator Bill Frist (HCA family),,
Martin Ventures,Venture Capital,Nashville,TN,Nashville,martinventures.com,Healthcare services/IT,N/A,N/A,1,N/A,N/A,35 AI-embedded portfolio companies,,
Health Velocity Capital,Venture Capital,Nashville,TN,Nashville,healthvelocitycapital.com,Healthcare tech/services,$185M Fund I,N/A,1,N/A,N/A,,,
Heritage Group,Venture Capital,Nashville,TN,Nashville,heritagegroup.com,Healthcare,N/A,All stages,2,N/A,N/A,35+ years,,
TheVentureCity,Venture Capital,Miami,FL,South Florida,theventurecity.com,"SaaS, FinTech, HealthTech, AI",$145M,N/A,1,N/A,N/A,35% female founders; LatAm focus,,
Fuel Venture Capital,Venture Capital,Miami,FL,South Florida,fuelventurecapital.com,"FinTech, digital platforms",$100M,N/A,1,N/A,N/A,$400M+ deployed,,
Ocean Azul Partners,Venture Capital,Miami,FL,South Florida,oceanazulpartners.com,"FinTech, e-commerce, mobility",N/A,N/A,1,N/A,N/A,"LatAm focus: Kavak, Rappi portfolio",,
Florida Funders,Venture Capital,Miami,FL,South Florida,floridafunders.com,"SaaS, cybersecurity, climate",N/A,N/A,2,N/A,N/A,Equity crowdfunding hybrid,,
Pantera Capital,Venture Capital,Miami,FL,South Florida,panteracapital.com,Crypto/blockchain,$4.8B,N/A,1,N/A,N/A,First US crypto fund,,
Starlight Ventures,Venture Capital,Miami,FL,South Florida,starlightventures.com,Breakthrough technology,N/A,Pre-seed/seed,2,N/A,N/A,,,
Guild Capital,Venture Capital,Miami,FL,South Florida,guildcapital.com,Contrarian startups,N/A,Seed to Series B,2,N/A,N/A,Chicago-based with strong Miami presence,,
LAB Ventures,Venture Capital,Miami,FL,South Florida,labventures.com,PropTech,N/A,Pre-seed/seed,2,N/A,N/A,Startup studio and accelerator,,
Krillion Ventures,Venture Capital,Miami,FL,South Florida,krillionventures.com,"Healthcare, fintech, real estate tech",N/A,Seed,2,N/A,N/A,,,
Miami Angels,Venture Capital,Miami,FL,South Florida,miamiangels.vc,Miami startups,N/A,Angel/seed,2,N/A,150+,150+ member angel network,,
Secocha Ventures,Venture Capital,Miami,FL,South Florida,secocha.vc,"Consumer, fintech, healthtech",N/A,Pre-seed to Series A,2,N/A,N/A,Backed Papa (healthtech),,
SaaS VC,Venture Capital,Miami,FL,South Florida,saasvc.io,SaaS startups,N/A,Seed,2,N/A,N/A,Bi-coastal (Miami and DC),,
Capstone Partners,Investment Banking,Boston,MA,Boston/New England,capstonepartners.com,Middle-market M&A,N/A,N/A,1,N/A,N/A,One of largest independently-owned IB,,
Covington Associates,Investment Banking,Boston,MA,Boston/New England,covingtonassociates.com,"Healthcare, Business Services, Tech",N/A,N/A,1,1991,N/A,Founded 1991; HBS alumni,,
Tully & Holland,Investment Banking,Boston,MA,Boston/New England,tullyandholland.com,"Consumer: Food & Beverage, Retail",N/A,N/A,2,N/A,N/A,30+ years consumer focus,,
Provident Healthcare Partners,Investment Banking,Boston,MA,Boston/New England,providenthp.com,"Healthcare services, pharma services",N/A,N/A,1,N/A,N/A,Highly specialized,,
Progress Partners,Investment Banking,Boston,MA,Boston/New England,progresspartners.com,Technology M&A,N/A,N/A,2,N/A,N/A,Boston and NYC,,
Shields & Company,Investment Banking,Boston,MA,Boston/New England,shieldsco.com,"Business services, consumer, manufacturing",N/A,N/A,2,1991,N/A,Founded 1991,,
AGC Partners,Investment Banking,Boston,MA,Boston/New England,agcpartners.com,"Software, IT",N/A,N/A,1,N/A,N/A,Tech-focused boutique,,
Mirus Capital Advisors,Investment Banking,Boston,MA,Boston/New England,miruscapitaladvisors.com,"Industrial, tech",N/A,Lower middle-market,2,1987,N/A,Founded 1987,,
Dunn Rush & Co.,Investment Banking,Boston,MA,Boston/New England,dunnrush.com,Founder-owned businesses,N/A,Sell-side,2,N/A,N/A,,,
Back Bay Life Science Advisors,Investment Banking,Boston,MA,Boston/New England,bblsa.com,BioPharma/MedTech,N/A,N/A,1,N/A,N/A,Strategy consulting and IB hybrid,,
Bowen,Investment Banking,Boston,MA,Boston/New England,bowenllc.com,"Cloud, defense tech, healthcare IT",N/A,N/A,2,N/A,N/A,Growth tech IB; founder-led businesses,,
KippsDeSanto & Co.,Investment Banking,Tysons,VA,DC/Mid-Atlantic,kippsdeSanto.com,"Aerospace, Defense, Government Services",N/A,N/A,1,N/A,N/A,Premier defense M&A (now Truist),,
The McLean Group,Investment Banking,McLean,VA,DC/Mid-Atlantic,themcleangroup.com,"Defense, Government & Intelligence, Security",N/A,N/A,1,N/A,60+,30+ years; 60+ professionals,,
Baird (ADG Group),Investment Banking,Washington,DC,DC/Mid-Atlantic,bairdib.com,"Aerospace, Defense, Government Services",N/A,N/A,1,N/A,~30,~30 bankers DC/London/LA,,
SC&H Capital,Investment Banking,Sparks,MD,DC/Mid-Atlantic,schcapital.com,"Government Contracting, Middle-market",N/A,N/A,1,N/A,N/A,800+ transactions; $11B value,,
DC Advisory,Investment Banking,Washington,DC,DC/Mid-Atlantic,dcadvisory.com,"Aerospace, Defense, Government Services",N/A,N/A,2,N/A,N/A,International with DC presence,,
District Capital Partners,Investment Banking,Washington,DC,DC/Mid-Atlantic,N/A,"Government services, IT services, aerospace",N/A,N/A,2,N/A,N/A,,,
Harris Williams,Investment Banking,Richmond,VA,Richmond,harriswilliams.com,Multi-sector M&A,N/A,$50-500M deals,1,N/A,N/A,Major Charlotte presence; PNC subsidiary,,
BlackArch Partners,Investment Banking,Charlotte,NC,Charlotte/Southeast,blackarchpartners.com,Multi-sector M&A,N/A,N/A,1,N/A,N/A,Strong analyst program; founded by former Wachovia bankers,,
Bourne Partners,Investment Banking,Charlotte,NC,Charlotte/Southeast,bournepartners.com,"Healthcare, pharmaceuticals",N/A,N/A,2,N/A,N/A,25+ years healthcare finance,,
Fidus Partners,Investment Banking,Charlotte,NC,Charlotte/Southeast,fiduspartners.com,Multi-sector,N/A,N/A,2,2005,N/A,"M&A, debt advisory; since 2005; 70+ deals; $3B+",,
Carnegie Point,Investment Banking,Charlotte,NC,Charlotte/Southeast,carnegiepoint.com,Multi-sector,N/A,N/A,2,N/A,N/A,70+ deals; $3B+,,
7 Mile Advisors,Investment Banking,Charlotte,NC,Charlotte/Southeast,7mileadvisors.com,"IT services, software, tech-enabled services",N/A,N/A,2,N/A,N/A,,,
Bailey & Company,Investment Banking,Nashville,TN,Nashville,baileyco.com,Middle-market healthcare,N/A,N/A,1,N/A,N/A,Preeminent healthcare M&A; PE network,,
